"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ENSG00000157916",1.41596130483166e-08,2.26895123123951,0.02,0.003,0.000158771741110774
"ENSG00000169714",1.43304488120126e-08,0.499214249329275,0.1,0.059,0.000160687322529097
"ENSG00000147548",1.4599333337869e-08,0.372908717584209,0.069,0.035,0.000163702324717525
"ENSG00000151327",1.4732894107436e-08,0.732335025044973,0.03,0.008,0.000165199941626679
"ENSG00000204389",1.49634842502437e-08,-1.09001326638192,0.267,0.31,0.000167785548897982
"ENSG00000276291",1.49762762225888e-08,-2.28996532346286,0.012,0.032,0.000167928985283888
"ENSG00000125730",1.51315294256486e-08,-0.535663423617879,0.542,0.563,0.000169669839449798
"ENSG00000063046",1.52140906613242e-08,0.59911790616532,0.099,0.058,0.000170595598585429
"ENSG00000114316",1.52299225877128e-08,0.730627304788069,0.061,0.029,0.000170773121976023
"ENSG00000157954",1.53417254072102e-08,2.78056545205264,0.021,0.003,0.000172026766991048
"ENSG00000163162",1.53759493454322e-08,0.17759851313478,0.258,0.189,0.000172410520010331
"ENSG00000159873",1.55432563863129e-08,-1.21578294563126,0.05,0.086,0.000174286533859726
"ENSG00000155096",1.56272664281138e-08,2.15191931359273,0.024,0.005,0.00017522853845844
"ENSG00000258645",1.57228025073856e-08,1.73287465289525,0.027,0.006,0.000176299784515315
"ENSG00000075420",1.6070572014657e-08,1.32906530985955,0.026,0.006,0.000180199324000349
"ENSG00000145860",1.61757991471619e-08,0.218064347680314,0.115,0.069,0.000181379235837126
"ENSG00000111145",1.64415631205325e-08,-1.78652205376909,0.012,0.033,0.000184359247270531
"ENSG00000093010",1.68077091724825e-08,0.722933359026025,0.042,0.016,0.000188464842951046
"ENSG00000125629",1.71942960870634e-08,1.20901450639846,0.025,0.006,0.000192799642024242
"ENSG00000204397",1.80079853672852e-08,1.25400637499317,0.029,0.008,0.000201923539923369
"ENSG00000089063",1.80446747202959e-08,0.95972135398513,0.052,0.023,0.000202334937638677
"ENSG00000137815",1.80608175520357e-08,0.987054500960411,0.038,0.014,0.000202515947210977
"ENSG00000125743",1.81014910134978e-08,1.09957582074452,0.058,0.027,0.000202972018734351
"ENSG00000072364",1.82833865845276e-08,0.99497314052031,0.031,0.009,0.000205011613772308
"ENSG00000065911",1.8619966192346e-08,0.987003095242729,0.057,0.026,0.000208785680914775
"ENSG00000226970",1.91747101026412e-08,5.41283366755215,0.013,0,0.000215006024380915
"ENSG00000232310",1.91783520216382e-08,8.11327338569324,0.013,0,0.000215046861218629
"ENSG00000102393",1.91783848525903e-08,7.85284783236221,0.013,0,0.000215047229352095
"ENSG00000103035",1.91784280689188e-08,7.29691438025258,0.013,0,0.000215047713936786
"ENSG00000173706",1.91785101466776e-08,8.11653371485683,0.013,0,0.000215048634274696
"ENSG00000101336",1.95112194550218e-08,1.1879541046963,0.076,0.041,0.00021877930374916
"ENSG00000070961",1.96103238965674e-08,0.263889758374683,0.074,0.039,0.000219890561852211
"ENSG00000162645",2.00449349930753e-08,1.94125790021787,0.02,0.003,0.000224763856077354
"ENSG00000008988",2.00473859458821e-08,0.14813876235329,0.257,0.192,0.000224791338611177
"ENSG00000120699",2.00814644858628e-08,2.11219693499474,0.017,0.002,0.000225173461279979
"ENSG00000158716",2.00838049685893e-08,1.90812568307132,0.02,0.003,0.000225199705112792
"ENSG00000197170",2.0512847230403e-08,0.467023089281413,0.069,0.035,0.000230010555994508
"ENSG00000241839",2.0832525584736e-08,1.63022540783023,0.02,0.003,0.000233595109381645
"ENSG00000153317",2.18753928610955e-08,1.32336569041143,0.029,0.008,0.000245288780151464
"ENSG00000213650",2.22794987844412e-08,1.53182170376924,0.022,0.004,0.000249820019869939
"ENSG00000114867",2.25826344904403e-08,0.206726329803192,0.038,0.014,0.000253219080541307
"ENSG00000197594",2.25864319545324e-08,1.26007936605009,0.035,0.011,0.000253261661506172
"ENSG00000260228",2.26143548808579e-08,1.84893278235882,0.022,0.004,0.000253574761279059
"ENSG00000109689",2.26225149544216e-08,2.74422397192252,0.018,0.002,0.00025366626018393
"ENSG00000130312",2.34145802572795e-08,2.72497828501105,0.016,0.001,0.000262547688424875
"ENSG00000131669",2.35210455974307e-08,0.545389861108852,0.061,0.029,0.00026374148428399
"ENSG00000137575",2.3597041374597e-08,0.143640487047019,0.128,0.082,0.000264593624933356
"ENSG00000171310",2.45916082881236e-08,0.609451290567814,0.062,0.03,0.00027574570373473
"ENSG00000169764",2.49123784120211e-08,0.950672256159281,0.043,0.017,0.000279342499133993
"ENSG00000151718",2.52242004370356e-08,-3.02335732792927,0.004,0.019,0.00028283895950048
"ENSG00000101365",2.62027192649732e-08,4.84264651951139,0.017,0.002,0.000293811091118144
"ENSG00000067955",2.64211274634585e-08,0.942797722269479,0.032,0.01,0.00029626010224776
"ENSG00000088833",2.64376001504105e-08,3.53071394686885,0.017,0.002,0.000296444810486553
"ENSG00000265735",2.66204534700414e-08,6.42340290926234,0.013,0,0.000298495144759575
"ENSG00000144231",2.66207488232486e-08,7.52504317113818,0.013,0,0.000298498456555087
"ENSG00000167792",2.66207864984311e-08,8.24125020513759,0.013,0,0.000298498879006908
"ENSG00000145191",2.66209813868497e-08,7.77658193813414,0.013,0,0.000298501064290746
"ENSG00000168118",2.66210065038251e-08,8.23826016253177,0.013,0,0.000298501345927391
"ENSG00000104728",2.66210339464702e-08,7.85284783236221,0.013,0,0.000298501653641771
"ENSG00000115204",2.66210544121877e-08,8.15509356138787,0.013,0,0.00029850188312386
"ENSG00000062650",2.6806820127222e-08,0.814486924578721,0.052,0.023,0.00030058487408654
"ENSG00000155115",2.70571316954413e-08,2.50492024663252,0.02,0.003,0.000303391617700984
"ENSG00000198242",2.738686005057e-08,0.138180636750316,0.208,0.145,0.000307088861747041
"ENSG00000152256",2.81640683623555e-08,0.769554671240172,0.035,0.012,0.000315803698547092
"ENSG00000009413",2.82438584281345e-08,-1.41606131954629,0.015,0.037,0.000316698384554672
"ENSG00000115165",2.84103227308151e-08,2.09955888442422,0.02,0.003,0.00031856494878063
"ENSG00000179010",2.94799715410968e-08,1.59029234167987,0.043,0.017,0.000330558920890318
"ENSG00000134049",3.04638254157485e-08,3.42865863471383,0.018,0.002,0.000341590874386788
"ENSG00000115520",3.11234822105851e-08,0.611692955315031,0.057,0.027,0.000348987606027291
"ENSG00000228929",3.12716609030293e-08,0.286564009025459,0.137,0.089,0.000350649133705668
"ENSG00000172239",3.19428293286524e-08,2.52700468747146,0.018,0.002,0.00035817494526218
"ENSG00000143420",3.20221162515642e-08,1.45067905308144,0.041,0.016,0.00035906398952879
"ENSG00000105404",3.20632704810254e-08,0.977164835501176,0.023,0.005,0.000359525451903738
"ENSG00000229132",3.24362170441189e-08,0.529988545910283,0.037,0.013,0.000363707301715705
"ENSG00000099194",3.25553592424705e-08,1.1510406457395,0.024,0.005,0.000365043243185822
"ENSG00000157827",3.34051135308315e-08,0.168782893063026,0.091,0.052,0.000374571538021214
"ENSG00000071553",3.34541911678276e-08,0.725670540741993,0.079,0.043,0.00037512184556485
"ENSG00000123131",3.55926328107036e-08,1.6548391563371,0.029,0.008,0.00039910019170642
"ENSG00000185745",3.69549842721163e-08,7.94008067041702,0.013,0,0.00041437623864324
"ENSG00000134590",3.71358119742536e-08,2.70646099365732,0.017,0.002,0.000416403859667306
"ENSG00000163032",3.86158612612608e-08,2.32537082630181,0.02,0.003,0.000432999652322517
"ENSG00000141543",3.87437699328569e-08,1.42788573692774,0.019,0.003,0.000434433892257125
"ENSG00000106588",3.9545087957632e-08,1.8728586216043,0.022,0.004,0.000443419071268928
"ENSG00000117410",3.96166743358691e-08,0.298771578586488,0.118,0.074,0.0004442217693281
"ENSG00000164300",4.03032205292543e-08,2.33526363106024,0.022,0.004,0.000451920011794528
"ENSG00000136003",4.18873120970669e-08,0.773488417774719,0.071,0.037,0.000469682430544412
"ENSG00000226525",4.36878782576341e-08,0.58216390086647,0.082,0.045,0.000489872178902851
"ENSG00000233672",4.55330213159584e-08,-1.60359354285967,0.014,0.035,0.000510561768015842
"ENSG00000153037",4.7940007470003e-08,1.8561522888719,0.025,0.006,0.000537551303761143
"ENSG00000088205",4.87453867698343e-08,0.926408089881038,0.061,0.03,0.000546582021850153
"ENSG00000105393",4.97853104880859e-08,4.77162705619137,0.016,0.002,0.000558242686502907
"ENSG00000116001",5.0093787732951e-08,-2.10741222316699,0.02,0.044,0.00056170164184958
"ENSG00000228589",5.03487438294829e-08,2.70708014951459,0.023,0.005,0.000564560464559992
"ENSG00000198618",5.05453721373658e-08,0.509795397439238,0.073,0.039,0.000566765257776283
"ENSG00000089053",5.06353271918887e-08,1.18866102012495,0.038,0.014,0.000567773923802648
"ENSG00000184584",5.09013059531159e-08,3.75999905393854,0.016,0.002,0.000570756343652288
"ENSG00000082996",5.0980447999161e-08,0.606333118989189,0.068,0.035,0.000571643763414592
"ENSG00000074319",5.10134850010409e-08,1.91797069287857,0.025,0.006,0.000572014207316672
"ENSG00000180353",5.11026082590111e-08,0.155481985801961,0.201,0.144,0.000573013546408291
"ENSG00000213654",5.13020457451896e-08,6.13272574835942,0.012,0,0.000575249838940811
"ENSG00000267741",5.13027309487706e-08,5.80110425726821,0.012,0,0.000575257522128565
"ENSG00000263740",5.13031865597536e-08,6.0258105444429,0.012,0,0.000575262630894517
"ENSG00000215414",5.13035067451715e-08,5.98358230905361,0.012,0,0.000575266221133608
"ENSG00000196890",5.13047022988278e-08,7.726250262584,0.012,0,0.000575279626876756
"ENSG00000222009",5.13047076802195e-08,8.00836540998349,0.012,0,0.000575279687218302
"ENSG00000116871",5.13047570096661e-08,7.928997171288,0.012,0,0.000575280240349386
"ENSG00000132170",5.13047695662589e-08,7.91408546188408,0.012,0,0.000575280381146461
"ENSG00000083457",5.13047722569579e-08,7.69605823310903,0.012,0,0.000575280411317268
"ENSG00000004142",5.13048924416313e-08,8.046470015009,0.012,0,0.000575281758948012
"ENSG00000116670",5.13049094827617e-08,7.90657140822677,0.012,0,0.000575281950030207
"ENSG00000131828",5.13049516371577e-08,7.75999905393854,0.012,0,0.000575282422707449
"ENSG00000131504",5.13049659875972e-08,8.08692205874629,0.012,0,0.000575282583618928
"ENSG00000154874",5.19392137258663e-08,-1.28596101615656,0.056,0.091,0.000582394403508139
"ENSG00000173727",5.23672498013676e-08,3.03108548648358,0.014,0,0.000587193972022735
"ENSG00000168918",5.24538218865873e-08,-1.19613021134092,0.088,0.13,0.000588164704814304
"ENSG00000107863",5.25685763835067e-08,-1.1960686852619,0.05,0.085,0.000589451446988261
"ENSG00000120727",5.33544885226483e-08,1.30503037801764,0.03,0.009,0.000598263879804456
"ENSG00000173542",5.38171499548928e-08,-0.98506478748991,0.069,0.108,0.000603451702444213
"ENSG00000254373",5.43497991540309e-08,1.71768824908057,0.02,0.003,0.000609424297914148
"ENSG00000137210",5.43971778747408e-08,1.64923412609489,0.031,0.01,0.000609955555509468
"ENSG00000237214",5.46698167416284e-08,0.259667579250981,0.076,0.041,0.00061301265512388
"ENSG00000171492",5.62953353190305e-08,-1.20673188730016,0.042,0.074,0.000631239594932289
"ENSG00000107262",5.65571412736402e-08,1.76707627604274,0.022,0.004,0.000634175225101328
"ENSG00000176978",5.83921045729516e-08,0.522767694584991,0.035,0.012,0.000654750668576506
"ENSG00000012061",5.90167902216775e-08,0.42242551034897,0.047,0.02,0.00066175526875567
"ENSG00000110955",6.01373275231536e-08,0.629295686489283,0.074,0.04,0.000674319853517122
"ENSG00000124299",6.07826480743203e-08,2.50054199731008,0.015,0.001,0.000681555832857354
"ENSG00000151247",6.23396013195441e-08,0.199736750838495,0.078,0.042,0.000699013949596048
"ENSG00000160710",6.41443794610946e-08,1.1983487864202,0.052,0.024,0.000719250926897254
"ENSG00000173442",6.42210881900422e-08,3.06149740035662,0.018,0.003,0.000720111061874943
"ENSG00000185627",6.52421532042147e-08,2.48966029307469,0.018,0.003,0.000731560263878859
"ENSG00000233328",6.52531896280612e-08,0.198902824963898,0.105,0.064,0.00073168401529945
"ENSG00000070010",6.6010117884011e-08,1.45603228757565,0.028,0.008,0.000740171451833415
"ENSG00000132305",6.62679130818314e-08,2.06393852506452,0.024,0.006,0.000743062109386576
"ENSG00000196704",6.6708564981755e-08,3.64729892118917,0.019,0.003,0.000748003139140419
"ENSG00000171421",6.77011925087591e-08,3.76146994110848,0.014,0.001,0.000759133471600716
"ENSG00000149806",6.95314296327647e-08,0.277055167970537,0.144,0.095,0.000779655920472191
"ENSG00000099308",6.97253947548093e-08,1.50073791281237,0.024,0.006,0.000781830851385676
"ENSG00000089006",6.98855675167823e-08,0.806544224093175,0.078,0.044,0.000783626868565679
"ENSG00000177989",7.12334879534272e-08,7.63370985644122,0.012,0,0.000798741100421779
"ENSG00000178146",7.12335539742437e-08,6.50527991631675,0.012,0,0.000798741840713195
"ENSG00000235043",7.12335838704795e-08,6.93270114005142,0.012,0,0.000798742175939687
"ENSG00000131368",7.12335975729253e-08,7.52012768072406,0.012,0,0.000798742329585212
"ENSG00000152229",7.12336723135761e-08,8.03617726000116,0.012,0,0.000798743167652128
"ENSG00000077984",7.12338392346091e-08,7.47511794580649,0.012,0,0.000798745039337671
"ENSG00000139180",7.12338604111819e-08,7.56854480977476,0.012,0,0.000798745276790583
"ENSG00000128340",7.12338840791235e-08,7.94008067041702,0.012,0,0.000798745542179211
"ENSG00000092068",7.12339799966393e-08,8.33659808172507,0.012,0,0.000798746617702316
"ENSG00000161835",7.12340123843976e-08,7.66966673421763,0.012,0,0.000798746980866251
"ENSG00000186480",7.12341282330214e-08,8.22925267203799,0.012,0,0.000798748279876869
"ENSG00000163170",7.17858163529996e-08,2.58293010206945,0.016,0.002,0.000804934358766184
"ENSG00000243449",7.18019400943628e-08,0.904492448433907,0.042,0.017,0.00080511515427809
"ENSG00000100348",7.22379180334435e-08,2.66867257198174,0.016,0.002,0.000810003774909002
"ENSG00000149932",7.24814782623698e-08,0.705014419045461,0.036,0.013,0.000812734815755953
"ENSG00000108826",7.40945092077002e-08,2.19663751217961,0.02,0.004,0.000830821731745943
"ENSG00000141524",7.51652925422728e-08,1.47872160320861,0.02,0.004,0.000842828425276505
"ENSG00000187051",7.60289697614425e-08,1.77797310654899,0.022,0.005,0.000852512837935055
"ENSG00000153922",7.67492913092046e-08,-0.165748221814373,0.162,0.111,0.000860589803450111
"ENSG00000124228",7.81338586314342e-08,0.949429983548644,0.051,0.023,0.000876114956834272
"ENSG00000134970",7.81655699912167e-08,0.694523130075534,0.04,0.015,0.000876470536311513
"ENSG00000155366",7.92849196367332e-08,3.07356367589127,0.017,0.002,0.000889021803886689
"ENSG00000025293",7.97339520426079e-08,0.425631745584167,0.086,0.049,0.000894056804253762
"ENSG00000120533",8.09949927760534e-08,1.06152568988142,0.029,0.008,0.000908196853997886
"ENSG00000205583",8.11809965191158e-08,1.93320779327555,0.017,0.002,0.000910282513968846
"ENSG00000120265",8.18470286424123e-08,4.3791028102396,0.015,0.001,0.00091775073216737
"ENSG00000238082",8.31266150164166e-08,2.83316546650051,0.015,0.001,0.00093209873417908
"ENSG00000067596",8.3560430130876e-08,3.25137024485803,0.015,0.001,0.000936963103057513
"ENSG00000109475",8.84583142914783e-08,0.100575645234664,0.348,0.275,0.000991883078150346
"ENSG00000163938",8.89072970474139e-08,1.1367811130561,0.037,0.014,0.000996917521792652
"ENSG00000138448",8.90320775583525e-08,0.339584685521512,0.084,0.048,0.000998316685661807
"ENSG00000124562",8.96069804098141e-08,1.73986503992525,0.024,0.006,0.00100476307133525
"ENSG00000115145",9.00941030946687e-08,1.89970848648584,0.027,0.008,0.00101022517800052
"ENSG00000196735",9.26564886825891e-08,-0.84001376651766,0.079,0.119,0.00103895720759787
"ENSG00000228887",9.2932780728406e-08,0.155796632166002,0.051,0.023,0.00104205527030762
"ENSG00000004478",9.31961067154904e-08,-3.24513362172565,0.004,0.018,0.00104500794460079
"ENSG00000150977",9.35070698674764e-08,3.07311625922126,0.014,0.001,0.00104849477442401
"ENSG00000273559",9.7937380688555e-08,2.38746694739372,0.022,0.005,0.00109817184966077
"ENSG00000186395",9.79678526836665e-08,1.3448283332103,0.031,0.01,0.00109851353214195
"ENSG00000120992",9.82325431332948e-08,2.41700130176738,0.019,0.003,0.00110148150615363
"ENSG00000257199",9.89065109812547e-08,5.45465384324678,0.012,0,0.00110903870763281
"ENSG00000069849",9.89115796142664e-08,1.00407609428738,0.046,0.02,0.00110909554221477
"ENSG00000188677",9.89144978548278e-08,7.41283366755215,0.012,0,0.00110912826444618
"ENSG00000112972",9.89145393824926e-08,7.39146001675958,0.012,0,0.00110912873009589
"ENSG00000064601",9.89146518533269e-08,7.17086087724619,0.012,0,0.00110912999123135
"ENSG00000055070",9.89146812687942e-08,7.51519538518183,0.012,0,0.00110913032106699
"ENSG00000179958",9.89149044805278e-08,7.94008067041702,0.012,0,0.00110913282394016
"ENSG00000108960",9.96728839719847e-08,0.678080956369096,0.061,0.03,0.00111763204797786
"ENSG00000085662",1.00025218439148e-07,0.506366833157103,0.091,0.053,0.00112158277435817
"ENSG00000177156",1.01683132106989e-07,1.87040185474924,0.021,0.004,0.00114017296031566
"ENSG00000147251",1.03187326989592e-07,0.394174621131589,0.059,0.029,0.0011570394975343
"ENSG00000114978",1.04673412256709e-07,0.192872910293971,0.193,0.138,0.00117370297163448
"ENSG00000214975",1.05113124662752e-07,0.436952890764771,0.084,0.047,0.00117863346684343
"ENSG00000106565",1.05451657182083e-07,0.290675085040565,0.104,0.064,0.0011824294319827
"ENSG00000148429",1.06690662211902e-07,-1.65504477737979,0.008,0.025,0.00119632239538206
"ENSG00000179950",1.10776078758804e-07,2.91300251379895,0.017,0.002,0.00124213217112247
"ENSG00000162980",1.11878939927461e-07,-1.32689958562438,0.02,0.043,0.00125449855340662
"ENSG00000145349",1.12003933312047e-07,0.78370806624716,0.081,0.046,0.00125590010422799
"ENSG00000218208",1.12154597533306e-07,0.642898221160128,0.067,0.035,0.00125758950214096
"ENSG00000125970",1.12175752760817e-07,1.72849500403715,0.017,0.002,0.00125782671570704
"ENSG00000013441",1.12824552722959e-07,-0.257254728107005,0.327,0.244,0.00126510170968254
"ENSG00000162736",1.13494990448778e-07,4.29499717725829,0.015,0.001,0.00127261932790215
"ENSG00000153071",1.18092163648349e-07,0.881017760198411,0.048,0.021,0.00132416743098894
"ENSG00000169057",1.18400389744349e-07,0.879194815214063,0.025,0.007,0.00132762357020339
"ENSG00000110583",1.21458867897953e-07,1.64357102495242,0.027,0.008,0.00136191828573975
"ENSG00000162368",1.22519329194061e-07,1.00486480648365,0.056,0.027,0.001373809238253
"ENSG00000113575",1.25418236569284e-07,1.73062730478807,0.023,0.006,0.00140631468665138
"ENSG00000115271",1.2775703593749e-07,0.49848234486704,0.063,0.032,0.00143253964396708
"ENSG00000169385",1.2781549832332e-07,-1.95622517455033,0.013,0.032,0.00143319518269939
"ENSG00000140374",1.28976641090318e-07,1.65683968839878,0.026,0.007,0.00144621507654574
"ENSG00000211584",1.31189106031081e-07,4.44914736694023,0.016,0.002,0.00147102344592651
"ENSG00000187068",1.31331129872201e-07,3.04005950018118,0.014,0.001,0.00147261595925699
"ENSG00000239797",1.31950662627348e-07,0.186275216636149,0.118,0.074,0.00147956278004045
